Surname,Team,Position,Price,TP,Status,PPM,Form_Factor,Captaincy_Coef,PP,Team_TLA,FDR_A_Horizon_5GW,FDR_D_Horizon_5GW,Effective_FDR_Horizon_5GW,Projected_Score,SPP,Final_Score
Havertz,Arsenal,FWD,7.5,36.0,OK,4.8,1.9,1.0,36.0,ARS,1118.904761904762,1172.190476190476,1118.904761904762,0.03,0.0,0.033362982508405324
Mateta,Crystal Palace,FWD,6.5,114.0,OK,17.54,6.0,1.0,114.0,CRY,1158.190476190476,1190.2857142857142,1158.190476190476,0.1,5.0,0.10637283118164627
Igor Jesus,Nott'm Forest,FWD,6.0,114.0,OK,19.0,6.0,1.0,114.0,NFO,1163.095238095238,1213.3333333333333,1163.095238095238,0.1,2.5,0.10377482088024566
Richarlison,Spurs,FWD,6.0,119.0,OK,19.83,6.3,1.0,119.0,TOT,1117.7619047619046,1178.7619047619048,1117.7619047619046,0.11,0.0,0.11040812848805011
Beto,Everton,FWD,5.5,104.0,OK,18.91,5.5,1.0,104.0,EVE,1125.4761904761904,1200.3333333333333,1125.4761904761904,0.09,0.0,0.09582610535223186
Evanilson,Bournemouth,FWD,6.0,115.0,OK,19.17,6.1,1.0,115.0,BOU,1175.3333333333333,1239.142857142857,1175.3333333333333,0.1,0.0,0.10147759500850823
Walle Egeli,Ipswich Town,FWD,4.5,90.0,OK,20.0,4.7,1.0,90.0,IPS,1188.952380952381,1188.5238095238094,1188.952380952381,0.08,0.0,0.07846403396347325
Gonzalo,Fulham,FWD,6.0,120.0,OK,20.0,6.3,1.0,120.0,FUL,1157.7142857142858,1198.2857142857142,1157.7142857142858,0.1,0.0,0.1074617472852912
Woltemade,Newcastle,FWD,6.0,108.0,OK,18.0,5.7,1.0,108.0,NEW,1159.3809523809523,1240.2380952380952,1159.3809523809523,0.09,2.5,0.0987509754795252
Wood,Nott'm Forest,FWD,6.0,41.0,OK,6.83,2.2,1.0,41.0,NFO,1163.095238095238,1213.3333333333333,1163.095238095238,0.04,0.0,0.03657482088024565
Scarlett,Spurs,FWD,4.5,90.0,OK,20.0,4.7,1.0,90.0,TOT,1117.7619047619046,1178.7619047619048,1117.7619047619046,0.08,0.0,0.08346142376347294
Wissa,Newcastle,FWD,6.0,27.0,OK,4.5,1.4,1.0,27.0,NEW,1159.3809523809523,1240.2380952380952,1159.3809523809523,0.02,0.0,0.024133568817513454
Barry,Everton,FWD,5.5,95.0,OK,17.27,5.0,1.0,95.0,EVE,1125.4761904761904,1200.3333333333333,1125.4761904761904,0.08,0.0,0.08751851068330867
Solanke,Spurs,FWD,6.0,40.0,OK,6.67,2.1,1.0,40.0,TOT,1117.7619047619046,1178.7619047619048,1117.7619047619046,0.04,0.0,0.03710092446640822
McBurnie,Hull City,FWD,5.5,110.0,OK,20.0,5.8,1.0,110.0,HUL,1151.2380952380954,1223.5714285714282,1151.2380952380954,0.1,0.0,0.09907594308405028
Šeško,Man Utd,FWD,7.0,111.0,OK,15.86,5.8,1.0,111.0,MUN,1074.8095238095236,1079.047619047619,1074.8095238095236,0.1,0.0,0.10705152629480309
Welbeck,Chelsea,FWD,6.0,126.0,DOUBT,21.0,6.6,1.0,126.0,CHE,1134.7619047619046,1140.428571428571,1134.7619047619046,0.11,0.0,0.11510784725136385
Obi,Man Utd,FWD,4.5,90.0,OK,20.0,4.7,1.0,90.0,MUN,1074.8095238095236,1079.047619047619,1074.8095238095236,0.08,0.0,0.08679677462230298
Marmoush,Man City,FWD,7.0,140.0,OK,20.0,7.4,1.0,140.0,MCI,1155.2380952380952,1186.6666666666663,1155.2380952380952,0.12,0.0,0.12567106347897775
Osula,Newcastle,FWD,6.0,76.0,OK,12.67,4.0,1.0,76.0,NEW,1159.3809523809523,1240.2380952380952,1159.3809523809523,0.07,0.0,0.06796730603359757
Isidor,Sunderland,FWD,5.5,74.0,OK,13.45,3.9,1.0,74.0,SUN,1128.428571428571,1119.0,1128.428571428571,0.07,0.0,0.0679972148373212
Furo,Brentford,FWD,4.5,90.0,OK,20.0,4.7,1.0,90.0,BRE,1115.6190476190477,1164.9523809523807,1115.6190476190477,0.08,0.0,0.08362173467645552
Georginio,Brighton,FWD,5.5,110.0,OK,20.0,5.8,1.0,110.0,BHA,1177.285714285714,1207.0,1177.285714285714,0.09,0.0,0.09688387331634513
Simms,Coventry City,FWD,5.0,100.0,OK,20.0,5.3,1.0,100.0,COV,1224.095238095238,1180.428571428571,1224.095238095238,0.08,5.0,0.08880844938924765
Thomas-Asante,Coventry City,FWD,5.0,100.0,OK,20.0,5.3,1.0,100.0,COV,1224.095238095238,1180.428571428571,1224.095238095238,0.08,0.0,0.08472379989107601
Awoniyi,Coventry City,FWD,5.5,43.0,OK,7.82,2.3,1.0,43.0,COV,1224.095238095238,1180.428571428571,1224.095238095238,0.04,0.0,0.03644324282268731
Neave,Newcastle,FWD,4.5,90.0,OK,20.0,4.7,1.0,90.0,NEW,1159.3809523809523,1240.2380952380952,1159.3809523809523,0.08,0.0,0.08046535507454719
Strand Larsen,Crystal Palace,FWD,6.0,75.0,OK,12.5,3.9,1.0,75.0,CRY,1158.190476190476,1190.2857142857142,1158.190476190476,0.06,0.0,0.06711331304991368
Muniz,Fulham,FWD,5.5,36.0,OK,6.55,1.9,1.0,36.0,FUL,1157.7142857142858,1198.2857142857142,1157.7142857142858,0.03,0.0,0.032244570582428425
Emersonn,Ipswich Town,FWD,5.5,110.0,OK,20.0,5.8,1.0,110.0,IPS,1188.952380952381,1188.5238095238094,1188.952380952381,0.09,0.0,0.09593319448894586
Akpom,Ipswich Town,FWD,5.0,100.0,OK,20.0,5.3,1.0,100.0,IPS,1188.952380952381,1188.5238095238094,1188.952380952381,0.08,0.0,0.08722805190644024
Nmecha,Leeds,FWD,5.5,73.0,OK,13.27,3.8,1.0,73.0,LEE,1133.4761904761904,1188.7142857142858,1133.4761904761904,0.06,2.5,0.0689560139478217
Zirkzee,Man Utd,FWD,5.5,42.0,OK,7.64,2.2,1.0,42.0,MUN,1074.8095238095236,1079.047619047619,1074.8095238095236,0.04,0.0,0.040509503345000225
Delap,Chelsea,FWD,5.5,45.0,OK,8.18,2.4,1.0,45.0,CHE,1134.7619047619046,1140.428571428571,1134.7619047619046,0.04,0.0,0.04113638271086866
Marc Guiu,Chelsea,FWD,5.0,13.0,OK,2.6,0.7,1.0,13.0,CHE,1134.7619047619046,1140.428571428571,1134.7619047619046,0.01,0.0,0.011887956357532524
Nketiah,Crystal Palace,FWD,5.5,23.0,OK,4.18,1.2,1.0,23.0,CRY,1158.190476190476,1190.2857142857142,1158.190476190476,0.02,0.0,0.020583833566318564
G.Jesus,Arsenal,FWD,6.0,24.0,OK,4.0,1.3,1.0,24.0,ARS,1118.904761904762,1172.190476190476,1118.904761904762,0.02,0.0,0.02226284206494446
Wilson,Brentford,FWD,5.5,80.0,OK,14.55,4.2,1.0,80.0,BRE,1115.6190476190477,1164.9523809523807,1115.6190476190477,0.07,0.0,0.07434437425303056
N.Jackson,Chelsea,FWD,6.5,130.0,OK,20.0,6.8,1.0,130.0,CHE,1134.7619047619046,1140.428571428571,1134.7619047619046,0.11,0.0,0.1187561896768779
Mheuka,Chelsea,FWD,4.5,90.0,OK,20.0,4.7,1.0,90.0,CHE,1134.7619047619046,1140.428571428571,1134.7619047619046,0.08,0.0,0.08221107847251366
David,Brighton,FWD,6.0,120.0,OK,20.0,6.3,1.0,120.0,BHA,1177.285714285714,1207.0,1177.285714285714,0.1,0.0,0.10567528212595562
Kostoulas,Brighton,FWD,5.5,35.0,OK,6.36,1.8,1.0,35.0,BHA,1177.285714285714,1207.0,1177.285714285714,0.03,0.0,0.03079966023540833
Emegha,Chelsea,FWD,5.0,100.0,OK,20.0,5.3,1.0,100.0,CHE,1134.7619047619046,1140.428571428571,1134.7619047619046,0.09,0.0,0.09139362148552246
Al-Hamadi,Ipswich Town,FWD,5.0,100.0,OK,20.0,5.3,1.0,100.0,IPS,1188.952380952381,1188.5238095238094,1188.952380952381,0.08,0.0,0.08722805190644024
Abraham,Aston Villa,FWD,5.5,23.0,DOUBT,4.18,1.2,1.0,23.0,AVL,1181.809523809524,1202.2380952380954,1181.809523809524,0.02,0.0,0.020172455475864288
Rodríguez,Bournemouth,FWD,6.0,112.0,OK,18.67,5.9,1.0,112.0,BOU,1175.3333333333333,1239.142857142857,1175.3333333333333,0.1,0.0,0.09880601247872944
Cherif,Coventry City,FWD,5.0,100.0,OK,20.0,5.3,1.0,100.0,COV,1224.095238095238,1180.428571428571,1224.095238095238,0.08,0.0,0.08472379989107601
