Surname,Team,Position,Price,TP,Status,PPM,Form_Factor,Captaincy_Coef,PP,Team_TLA,FDR_A_Horizon_5GW,FDR_D_Horizon_5GW,Effective_FDR_Horizon_5GW,Projected_Score,SPP,Final_Score
Brobbey,Sunderland,FWD,5.4,62,DOUBT,11.48,62,1.0,62.0,SUN,1202.047619047619,1237.285714285714,1202.047619047619,0.05,0.0,0.08768371429703285
Strand Larsen,Crystal Palace,FWD,6.1,61,OK,10.0,61,1.0,61.0,CRY,1014.0,1029.4285714285716,1014.0,0.06,0.0,0.10226824457593688
Isidor,Sunderland,FWD,5.1,60,OK,11.76,60,1.0,60.0,SUN,1202.047619047619,1237.285714285714,1202.047619047619,0.05,0.0,0.08485520738422533
Beto,Everton,FWD,5.0,58,OK,11.6,58,1.0,58.0,EVE,1152.9047619047617,1222.285714285714,1152.9047619047617,0.05,2.5,0.08769154516542069
Tolu,Wolves,FWD,5.4,54,OK,10.0,54,1.0,54.0,WOL,1025.3333333333333,1072.7619047619046,1025.3333333333333,0.05,0.0,0.08953185955786737
Mané,Wolves,FWD,4.5,52,OK,11.56,52,1.0,52.0,WOL,1025.3333333333333,1072.7619047619046,1025.3333333333333,0.05,0.0,0.08621586475942784
Foster,Burnley,FWD,4.9,48,OK,9.8,48,1.0,48.0,BUR,1186.0,1204.095238095238,1186.0,0.04,0.0,0.06880269814502529
Broja,Burnley,FWD,5.2,38,DOUBT,7.31,38,1.0,38.0,BUR,1186.0,1204.095238095238,1186.0,0.03,0.0,0.05446880269814502
Zirkzee,Man Utd,FWD,5.8,37,OK,6.38,37,1.0,37.0,MUN,1195.857142857143,1246.3333333333333,1195.857142857143,0.03,0.0,0.052598255883407
Mayenda,Sunderland,FWD,5.2,37,OK,7.12,37,1.0,37.0,SUN,1202.047619047619,1237.285714285714,1202.047619047619,0.03,2.5,0.054407162381650366
Kolo Muani,Spurs,FWD,6.9,37,OK,5.36,37,1.0,37.0,TOT,1203.3333333333333,1212.3809523809523,1203.3333333333333,0.03,0.0,0.05227146814404433
Delap,Chelsea,FWD,6.2,36,OK,5.81,36,1.0,36.0,CHE,1211.6190476190477,1218.5238095238094,1211.6190476190477,0.03,0.0,0.05051092595503851
Solanke,Spurs,FWD,7.2,31,OK,4.31,31,1.0,31.0,TOT,1203.3333333333333,1212.3809523809523,1203.3333333333333,0.03,5.0,0.04795013850415513
Kostoulas,Brighton,FWD,4.8,30,OK,6.25,30,1.0,30.0,BHA,1271.571428571429,1231.571428571429,1271.571428571429,0.02,0.0,0.040107853050219064
Osula,Newcastle,FWD,5.4,30,OK,5.56,30,1.0,30.0,NEW,1194.904761904762,1236.190476190476,1194.904761904762,0.03,0.0,0.04268122583987566
Taty,West Ham,FWD,5.5,28,OK,5.09,28,1.0,28.0,WHU,1201.0,1215.3333333333333,1201.0,0.02,0.0,0.039633638634471266
Muniz,Fulham,FWD,5.3,22,OK,4.15,22,1.0,22.0,FUL,1147.095238095238,1202.2857142857142,1147.095238095238,0.02,0.0,0.03260409315455187
Enes Ünal,Bournemouth,FWD,5.4,20,OK,3.7,20,1.0,20.0,BOU,1215.809523809524,1222.095238095238,1215.809523809524,0.02,0.0,0.027964906783644047
Wissa,Newcastle,FWD,7.3,19,OK,2.6,19,1.0,19.0,NEW,1194.904761904762,1236.190476190476,1194.904761904762,0.02,0.0,0.02703144303192125
G.Jesus,Arsenal,FWD,6.4,17,OK,2.66,17,1.0,17.0,ARS,1027.904761904762,1050.571428571429,1027.904761904762,0.02,0.0,0.02811544519596034
Uche,Crystal Palace,FWD,5.5,17,OK,3.09,17,1.0,17.0,CRY,1014.0,1029.4285714285716,1014.0,0.02,0.0,0.028500986193293883
Awoniyi,Nott'm Forest,FWD,5.2,15,OK,2.88,15,1.0,15.0,NFO,1228.142857142857,1292.2857142857142,1228.142857142857,0.01,0.0,0.020763056880307086
Armstrong,Wolves,FWD,5.3,15,OK,2.83,15,1.0,15.0,WOL,1025.3333333333333,1072.7619047619046,1025.3333333333333,0.01,0.0,0.02486996098829649
Piroe,Leeds,FWD,4.9,14,OK,2.86,14,1.0,14.0,LEE,1196.571428571429,1175.0,1196.571428571429,0.01,3.75,0.02302411652340018
Abraham,Aston Villa,FWD,6.0,13,OK,2.17,13,1.0,13.0,AVL,1193.0476190476188,1249.4285714285716,1193.0476190476188,0.01,0.0,0.018523988185519282
Marc Guiu,Chelsea,FWD,4.1,12,OK,2.93,12,1.0,12.0,CHE,1211.6190476190477,1218.5238095238094,1211.6190476190477,0.01,0.0,0.01683697531834617
Havertz,Arsenal,FWD,7.3,10,OK,1.37,10,1.0,10.0,ARS,1027.904761904762,1050.571428571429,1027.904761904762,0.01,0.0,0.01653849717409432
Lucca,Nott'm Forest,FWD,5.5,8,OK,1.45,8,1.0,8.0,NFO,1228.142857142857,1292.2857142857142,1228.142857142857,0.01,0.0,0.011073630336163778
Barnes,Burnley,FWD,4.2,4,OK,0.95,4,1.0,4.0,BUR,1186.0,1204.095238095238,1186.0,0.0,5.0,0.009949409780775718
Kusi-Asare,Fulham,FWD,4.5,4,OK,0.89,4,1.0,4.0,FUL,1147.095238095238,1202.2857142857142,1147.095238095238,0.0,0.0,0.0059280169371912494
Furo,Brentford,FWD,4.5,0,OK,0.0,0,1.0,0.0,BRE,1189.142857142857,1189.5714285714284,1189.142857142857,0.0,0.0,0.0
Marsh,Crystal Palace,FWD,4.4,0,OK,0.0,0,1.0,0.0,CRY,1014.0,1029.4285714285716,1014.0,0.0,0.0,0.0
Casey,Crystal Palace,FWD,4.5,0,OK,0.0,0,1.0,0.0,CRY,1014.0,1029.4285714285716,1014.0,0.0,0.0,0.0
