Surname,Team,Position,Price,TP,Status,PPM,Form_Factor,Captaincy_Coef,PP,Team_TLA,FDR_A_Horizon_5GW,FDR_D_Horizon_5GW,Effective_FDR_Horizon_5GW,Projected_Score,SPP,Final_Score
Igor Jesus,Nott'm Forest,FWD,5.8,29,OK,5.0,11.0,1.0,29.0,NFO,1168.6923076923078,1189.1447963800908,1168.6923076923078,0.02,0.0,0.031402619627460014
Strand Larsen,Wolves,FWD,6.2,28,OK,4.52,3.0,1.0,28.0,WOL,1264.085972850679,1280.3710407239817,1264.085972850679,0.02,0.0,0.02381167155278258
Beto,Everton,FWD,5.1,25,OK,4.9,2.0,1.0,25.0,EVE,1216.4343891402714,1190.954751131222,1216.4343891402714,0.02,2.5,0.023757960361861685
Barry,Everton,FWD,5.7,23,OK,4.04,23.0,1.0,23.0,EVE,1216.4343891402714,1190.954751131222,1216.4343891402714,0.02,0.0,0.032143122842518745
Brobbey,Sunderland,FWD,5.5,23,OK,4.18,3.0,1.0,23.0,SUN,1160.5113122171947,1183.0814479638009,1160.5113122171947,0.02,0.0,0.02162839753112413
Isak,Liverpool,FWD,10.4,22,OK,2.12,3.0,1.0,22.0,LIV,1121.945701357466,1181.072398190045,1121.945701357466,0.02,0.0,0.021480540431538617
Nketiah,Crystal Palace,FWD,5.4,19,OK,3.52,19.0,1.0,19.0,CRY,1163.398190045249,1221.027149321267,1163.398190045249,0.02,0.0,0.027763495144120624
Zirkzee,Man Utd,FWD,5.8,17,OK,2.93,17.0,1.0,17.0,MUN,1158.1990950226243,1193.579185520362,1158.1990950226243,0.01,0.0,0.024952532016471195
Mayenda,Sunderland,FWD,5.3,17,OK,3.21,0.0,1.0,17.0,SUN,1160.5113122171947,1183.0814479638009,1160.5113122171947,0.01,2.5,0.01680293832099285
Toti,Wolves,FWD,5.4,13,OK,2.41,13.0,1.0,13.0,WOL,1264.085972850679,1280.3710407239817,1264.085972850679,0.01,0.0,0.017482988083604486
Delap,Chelsea,FWD,6.2,12,OK,1.94,12.0,1.0,12.0,CHE,1163.8506787330316,1159.6515837104073,1163.8506787330316,0.01,0.0,0.017528021740905328
Marc Guiu,Chelsea,FWD,4.2,12,OK,2.86,12.0,1.0,12.0,CHE,1163.8506787330316,1159.6515837104073,1163.8506787330316,0.01,0.0,0.017528021740905328
Kolo Muani,Spurs,FWD,6.9,12,OK,1.74,12.0,1.0,12.0,TOT,1164.0361990950223,1211.8642533936652,1164.0361990950223,0.01,0.0,0.017525228180927655
Füllkrug,West Ham,FWD,5.6,12,OK,2.14,12.0,1.0,12.0,WHU,1168.8371040723982,1230.076923076923,1168.8371040723982,0.01,0.0,0.017453244707002744
Broja,Burnley,FWD,5.2,10,OK,1.92,10.0,1.0,10.0,BUR,1140.606334841629,1147.787330316742,1140.606334841629,0.01,0.0,0.014904353483500877
Kostoulas,Brighton,FWD,4.8,10,OK,2.08,10.0,1.0,10.0,BHA,1204.212669683258,1239.3755656108597,1204.212669683258,0.01,0.0,0.014117107740173072
Enes Ünal,Bournemouth,FWD,5.4,9,OK,1.67,9.0,1.0,9.0,BOU,1117.6153846153843,1183.289592760181,1117.6153846153843,0.01,0.0,0.013689861655998352
Pirqe,Leeds,FWD,5.0,9,OK,1.8,9.0,1.0,9.0,LEE,1154.8506787330316,1205.2533936651585,1154.8506787330316,0.01,0.0,0.013248466041328727
Kalimuendo,Nott'm Forest,FWD,6.0,7,OK,1.17,7.0,1.0,7.0,NFO,1168.6923076923078,1189.1447963800908,1168.6923076923078,0.01,0.0,0.01018232080563417
Uche,Crystal Palace,FWD,5.5,5,OK,0.91,5.0,1.0,5.0,CRY,1163.398190045249,1221.027149321267,1163.398190045249,0.0,0.0,0.007306182932663323
Mané,Wolves,FWD,4.5,4,OK,0.89,4.0,1.0,4.0,WOL,1264.085972850679,1280.3710407239817,1264.085972850679,0.0,0.0,0.005379380948801379
Kusi-Asare,Fulham,FWD,4.5,2,OK,0.44,2.0,1.0,2.0,FUL,1106.746606334842,1126.8914027149324,1106.746606334842,0.0,0.0,0.00307206724695512
Solanke,Spurs,FWD,7.2,2,DOUBT,0.28,2.0,1.0,2.0,TOT,1164.0361990950223,1211.8642533936652,1164.0361990950223,0.0,5.0,0.007216270427440799
Havertz,Arsenal,FWD,7.3,1,OK,0.14,1.0,1.0,1.0,ARS,1102.945701357466,1144.348416289593,1102.945701357466,0.0,0.0,0.001541327009940472
Barnes,Burnley,FWD,4.3,1,OK,0.23,1.0,1.0,1.0,BUR,1140.606334841629,1147.787330316742,1140.606334841629,0.0,5.0,0.005874068725850346
Wissa,Newcastle,FWD,7.3,1,OK,0.14,1.0,1.0,1.0,NEW,1159.2443438914029,1200.3212669683255,1159.2443438914029,0.0,0.0,0.001466472542184993
Morgan,Brentford,FWD,4.4,0,OK,0.0,0.0,1.0,0.0,BRE,1089.7194570135748,1153.3846153846157,1089.7194570135748,0.0,0.0,0.0
Marsh,Crystal Palace,FWD,4.5,0,OK,0.0,0.0,1.0,0.0,CRY,1163.398190045249,1221.027149321267,1163.398190045249,0.0,0.0,0.0
Gray,Leeds,FWD,4.5,0,OK,0.0,0.0,1.0,0.0,LEE,1154.8506787330316,1205.2533936651585,1154.8506787330316,0.0,0.0,0.0
