Surname,Team,Position,Price,TP,Status,PPM,Form_Factor,Captaincy_Coef,PP,Team_TLA,FDR_A_Horizon_5GW,FDR_D_Horizon_5GW,Effective_FDR_Horizon_5GW,Projected_Score,SPP,Final_Score
Mayenda,Sunderland,FWD,5.2,26,OK,5.0,26,1.0,26.0,SUN,1184.8095238095236,1215.190476190476,1184.8095238095236,0.02,2.5,0.03941561834331418
Osula,Newcastle,FWD,5.4,21,OK,3.89,21,1.0,21.0,NEW,1244.8095238095236,1307.3333333333337,1244.8095238095236,0.02,0.0,0.028679086492483078
Solanke,Spurs,FWD,7.2,21,OK,2.92,21,1.0,21.0,TOT,1267.809523809524,1229.6190476190477,1267.809523809524,0.02,5.0,0.0321026141826923
Muniz,Fulham,FWD,5.3,19,OK,3.58,19,1.0,19.0,FUL,1194.238095238095,1199.904761904762,1194.238095238095,0.02,0.0,0.027046532955859487
Wissa,Newcastle,FWD,7.3,18,DOUBT,2.47,18,1.0,18.0,NEW,1244.8095238095236,1307.3333333333337,1244.8095238095236,0.01,0.0,0.024582074136414066
G.Jesus,Arsenal,FWD,6.4,17,OK,2.66,17,1.0,17.0,ARS,1143.809523809524,1161.4761904761904,1143.809523809524,0.01,0.0,0.02526644462947543
Enes Unal,Bournemouth,FWD,5.4,17,OK,3.15,17,1.0,17.0,BOU,1177.7619047619048,1187.047619047619,1177.7619047619048,0.01,1.25,0.025599401609186105
Taty,West Ham,FWD,5.5,17,OK,3.09,17,1.0,17.0,WHU,1173.3809523809523,1233.904761904762,1173.3809523809523,0.01,0.0,0.024629682236922204
Uche,Crystal Palace,FWD,5.5,16,OK,2.91,16,1.0,16.0,CRY,1118.1904761904764,1116.6666666666663,1118.1904761904764,0.01,0.0,0.024325014905033637
Awoniyi,Nott'm Forest,FWD,5.2,13,OK,2.5,13,1.0,13.0,NFO,1211.190476190476,1258.333333333333,1211.190476190476,0.01,0.0,0.01824651071358365
Marc Guiu,Chelsea,FWD,4.2,12,OK,2.86,12,1.0,12.0,CHE,1156.0476190476188,1206.190476190476,1156.0476190476188,0.01,0.0,0.017646331919100384
Piroe,Leeds,FWD,4.9,12,OK,2.45,12,1.0,12.0,LEE,1211.7142857142856,1220.5714285714284,1211.7142857142856,0.01,3.75,0.019930440933742043
Havertz,Arsenal,FWD,7.3,8,DOUBT,1.1,8,1.0,8.0,ARS,1143.809523809524,1161.4761904761904,1143.809523809524,0.01,0.0,0.011890091590341378
Armstrong,Wolves,FWD,5.5,8,OK,1.45,8,1.0,8.0,WOL,1143.809523809524,1157.809523809524,1143.809523809524,0.01,0.0,0.011890091590341378
Lucca,Nott'm Forest,FWD,5.5,7,OK,1.27,7,1.0,7.0,NFO,1211.190476190476,1258.333333333333,1211.190476190476,0.01,0.0,0.009825044230391194
Abraham,Aston Villa,FWD,6.0,4,OK,0.67,4,1.0,4.0,AVL,1164.6190476190477,1205.8095238095236,1164.6190476190477,0.0,0.0,0.005838819151981027
Kusi-Asare,Fulham,FWD,4.5,4,OK,0.89,4,1.0,4.0,FUL,1194.238095238095,1199.904761904762,1194.238095238095,0.0,0.0,0.005694006938075682
Barnes,Burnley,FWD,4.2,1,OK,0.24,1,1.0,1.0,BUR,1195.0,1241.7619047619048,1195.0,0.0,5.0,0.005606694560669456
Furo,Brentford,FWD,4.5,0,OK,0.0,0,1.0,0.0,BRE,1193.5714285714284,1191.9999999999998,1193.5714285714284,0.0,0.0,0.0
Marsh,Crystal Palace,FWD,4.4,0,OK,0.0,0,1.0,0.0,CRY,1118.1904761904764,1116.6666666666663,1118.1904761904764,0.0,0.0,0.0
Casey,Crystal Palace,FWD,4.5,0,OK,0.0,0,1.0,0.0,CRY,1118.1904761904764,1116.6666666666663,1118.1904761904764,0.0,0.0,0.0
