Surname,Team,Position,Price,TP,Status,PPM,Form_Factor,Captaincy_Coef,PP,Team_TLA,FDR_A_Horizon_5GW,FDR_D_Horizon_5GW,Effective_FDR_Horizon_5GW,Projected_Score,SPP,Final_Score
Thomas-Asante,Coventry City,FWD,5.0,95,OK,19.0,2.0,1.0,95.0,COV,1121.428571428571,1134.4761904761904,1121.428571428571,0.08,0.0,0.08596178343949047
Simms,Coventry City,FWD,5.0,95,OK,19.0,2.0,1.0,95.0,COV,1121.428571428571,1134.4761904761904,1121.428571428571,0.08,5.0,0.09042038216560512
Mateta,Crystal Palace,FWD,6.5,106,OK,16.31,2.0,1.0,106.0,CRY,1177.4285714285716,1240.904761904762,1177.4285714285716,0.09,5.0,0.09546226644018442
Isak,Liverpool,FWD,9.0,48,OK,5.33,2.0,1.0,48.0,LIV,1136.0952380952378,1150.904761904762,1136.0952380952378,0.04,0.0,0.04348227009808032
Haaland,Man City,FWD,15.5,206,OK,13.29,2.0,1.2,247.2,MCI,1140.428571428571,1174.952380952381,1140.428571428571,0.22,5.0,0.22237254165100845
Igor Jesus,Nott'm Forest,FWD,6.0,106,OK,17.67,2.0,1.0,106.0,NFO,1154.142857142857,1224.3809523809523,1154.142857142857,0.09,2.5,0.09522218096299048
Richarlison,Spurs,FWD,6.0,110,OK,18.33,2.0,1.0,110.0,TOT,1131.4761904761904,1214.142857142857,1131.4761904761904,0.1,0.0,0.09845545221160727
Brobbey,Sunderland,FWD,6.0,89,OK,14.83,2.0,1.0,89.0,SUN,1200.47619047619,1219.9047619047617,1200.47619047619,0.07,0.0,0.07530345101150342
Jebbison,Bournemouth,FWD,5.0,88,OK,17.6,1.0,1.0,88.0,BOU,1150.952380952381,1174.6190476190477,1150.952380952381,0.08,0.0,0.07706661150186181
Wilson,Brentford,FWD,5.5,72,OK,13.09,1.0,1.0,72.0,BRE,1113.142857142857,1132.142857142857,1113.142857142857,0.06,0.0,0.0653105749486653
Kostoulas,Brighton,FWD,5.5,36,OK,6.55,1.0,1.0,36.0,BHA,1155.6190476190477,1191.0952380952378,1155.6190476190477,0.03,0.0,0.03175787044667876
Awoniyi,Coventry City,FWD,5.5,42,OK,7.64,1.0,1.0,42.0,COV,1121.428571428571,1134.4761904761904,1121.428571428571,0.04,0.0,0.038076433121019125
Strand Larsen,Crystal Palace,FWD,6.0,68,OK,11.33,1.0,1.0,68.0,CRY,1177.4285714285716,1240.904761904762,1177.4285714285716,0.06,0.0,0.05834748847367144
Nketiah,Crystal Palace,FWD,5.5,26,OK,4.73,1.0,1.0,26.0,CRY,1177.4285714285716,1240.904761904762,1177.4285714285716,0.02,0.0,0.02267653482164523
Beto,Everton,FWD,5.5,91,OK,16.55,1.0,1.0,91.0,EVE,1083.190476190476,1199.095238095238,1083.190476190476,0.08,0.0,0.08465731744845477
Muniz,Fulham,FWD,5.5,36,OK,6.55,1.0,1.0,36.0,FUL,1121.857142857143,1149.4761904761904,1121.857142857143,0.03,0.0,0.03271361263211512
Akpom,Ipswich Town,FWD,5.0,88,OK,17.6,1.0,1.0,88.0,IPS,1179.4761904761904,1248.2380952380952,1179.4761904761904,0.07,0.0,0.07520287456094313
Walle Egeli,Ipswich Town,FWD,4.5,80,OK,17.78,1.0,1.0,80.0,IPS,1179.4761904761904,1248.2380952380952,1179.4761904761904,0.07,0.0,0.06842020267269572
Calvert-Lewin,Leeds,FWD,6.0,121,OK,20.17,1.0,1.0,121.0,LEE,1169.5714285714284,1213.2380952380952,1169.5714285714284,0.1,5.0,0.10833027971173814
Šeško,Man Utd,FWD,7.0,96,OK,13.71,1.0,1.0,96.0,MUN,1130.1428571428569,1140.7142857142856,1130.1428571428569,0.08,0.0,0.08556440399443814
Wood,Nott'm Forest,FWD,6.0,40,OK,6.67,1.0,1.0,40.0,NFO,1154.142857142857,1224.3809523809523,1154.142857142857,0.03,0.0,0.03526426537937864
Kalimuendo,Nott'm Forest,FWD,5.5,15,OK,2.73,1.0,1.0,15.0,NFO,1154.142857142857,1224.3809523809523,1154.142857142857,0.01,0.0,0.013603168708998638
Solanke,Spurs,FWD,6.0,40,OK,6.67,1.0,1.0,40.0,TOT,1131.4761904761904,1214.142857142857,1131.4761904761904,0.04,0.0,0.035970708303522586
Isidor,Sunderland,FWD,5.5,67,OK,12.18,1.0,1.0,67.0,SUN,1200.47619047619,1219.9047619047617,1200.47619047619,0.06,0.0,0.05639428798095997
Gyökeres,Arsenal,FWD,7.4,102,OK,13.78,0.0,1.0,102.0,ARS,1146.809523809524,1185.6666666666663,1146.809523809524,0.09,0.0,0.08894240750737033
G.Jesus,Arsenal,FWD,6.0,19,OK,3.17,0.0,1.0,19.0,ARS,1146.809523809524,1185.6666666666663,1146.809523809524,0.02,0.0,0.016567703359216042
Watkins,Aston Villa,FWD,7.9,134,OK,16.96,0.0,1.0,134.0,AVL,1236.428571428571,1214.8095238095234,1236.428571428571,0.11,0.0,0.10837666088965918
Abraham,Aston Villa,FWD,5.5,18,DOUBT,3.27,0.0,1.0,18.0,AVL,1236.428571428571,1214.8095238095234,1236.428571428571,0.01,0.0,0.014558058925476607
Rodríguez,Bournemouth,FWD,6.0,90,OK,15.0,0.0,1.0,90.0,BOU,1150.952380952381,1174.6190476190477,1150.952380952381,0.08,0.0,0.07819611088125776
Thiago,Brentford,FWD,8.0,145,OK,18.12,0.0,1.08,156.6,BRE,1113.142857142857,1132.142857142857,1113.142857142857,0.14,5.0,0.14517453798767968
Furo,Brentford,FWD,4.5,72,OK,16.0,0.0,1.0,72.0,BRE,1113.142857142857,1132.142857142857,1113.142857142857,0.06,0.0,0.0646817248459959
David,Brighton,FWD,6.0,96,OK,16.0,0.0,1.0,96.0,BHA,1155.6190476190477,1191.0952380952378,1155.6190476190477,0.08,0.0,0.08307235866161199
Welbeck,Chelsea,FWD,6.0,101,OK,16.83,0.0,1.0,101.0,CHE,1201.142857142857,1178.5714285714284,1201.142857142857,0.08,0.0,0.08408658420551855
N.Jackson,Chelsea,FWD,6.5,104,OK,16.0,0.0,1.0,104.0,CHE,1201.142857142857,1178.5714285714284,1201.142857142857,0.09,0.0,0.08658420551855377
Delap,Chelsea,FWD,5.5,36,OK,6.55,0.0,1.0,36.0,CHE,1201.142857142857,1178.5714285714284,1201.142857142857,0.03,0.0,0.029971455756422457
Marc Guiu,Chelsea,FWD,5.0,10,OK,2.0,0.0,1.0,10.0,CHE,1201.142857142857,1178.5714285714284,1201.142857142857,0.01,0.0,0.008325404376784015
Mheuka,Chelsea,FWD,4.5,72,OK,16.0,0.0,1.0,72.0,CHE,1201.142857142857,1178.5714285714284,1201.142857142857,0.06,0.0,0.059942911512844914
Emegha,Chelsea,FWD,5.0,80,OK,16.0,0.0,1.0,80.0,CHE,1201.142857142857,1178.5714285714284,1201.142857142857,0.07,0.0,0.06660323501427212
Cherif,Coventry City,FWD,5.0,80,OK,16.0,0.0,1.0,80.0,COV,1121.428571428571,1134.4761904761904,1121.428571428571,0.07,0.0,0.07133757961783442
Kusi-Asare,Fulham,FWD,4.5,5,OK,1.11,0.0,1.0,5.0,FUL,1121.857142857143,1149.4761904761904,1121.857142857143,0.0,0.0,0.004456895453966637
Nmecha,Leeds,FWD,5.5,58,OK,10.55,0.0,1.0,58.0,LEE,1169.5714285714284,1213.2380952380952,1169.5714285714284,0.05,2.5,0.05172834982288995
Marmoush,Man City,FWD,7.0,112,OK,16.0,0.0,1.0,112.0,MCI,1140.428571428571,1174.952380952381,1140.428571428571,0.1,0.0,0.0982086934736315
Zirkzee,Man Utd,FWD,5.5,34,OK,6.18,0.0,1.0,34.0,MUN,1130.1428571428569,1140.7142857142856,1130.1428571428569,0.03,0.0,0.030084692200733162
