Surname,Team,Position,Price,TP,Status,PPM,Form_Factor,Captaincy_Coef,PP,Team_TLA,FDR_A_Horizon_5GW,FDR_D_Horizon_5GW,Effective_FDR_Horizon_5GW,Projected_Score,SPP,Final_Score
Havertz,Arsenal,FWD,7.3,1,DOUBT,0.14,1.0,1.0,1.0,ARS,1154.5333333333335,1185.8,1154.5333333333335,0.0,0.0,0.0012992262385956807
Barnes,Burnley,FWD,4.3,1,OK,0.23,1.0,1.0,1.0,BUR,1159.6,1193.5333333333333,1159.6,0.0,5.0,0.005605381165919283
Kusi-Asare,Fulham,FWD,4.5,1,OK,0.22,1.0,1.0,1.0,FUL,1173.8,1198.8666666666666,1173.8,0.0,0.0,0.0012779008348952122
Mané,Wolves,FWD,4.5,1,OK,0.22,1.0,1.0,1.0,WOL,1184.8666666666666,1197.9333333333334,1184.8666666666666,0.0,0.0,0.0012659652281550669
G.Jesus,Arsenal,FWD,6.4,0,DOUBT,0.0,0.0,1.0,0.0,ARS,1154.5333333333335,1185.8,1154.5333333333335,0.0,0.0,0.0
Morgan,Brentford,FWD,4.4,0,OK,0.0,0.0,1.0,0.0,BRE,1159.2666666666669,1198.3333333333333,1159.2666666666669,0.0,0.0,0.0
Marsh,Crystal Palace,FWD,4.5,0,OK,0.0,0.0,1.0,0.0,CRY,1138.2666666666669,1175.8,1138.2666666666669,0.0,0.0,0.0
Gray,Leeds,FWD,4.5,0,OK,0.0,0.0,1.0,0.0,LEE,1182.6,1272.4,1182.6,0.0,0.0,0.0
Obi,Man Utd,FWD,4.3,0,OK,0.0,0.0,1.0,0.0,MUN,1114.8,1174.2,1114.8,0.0,0.0,0.0
Haaland,Man City,FWD,14.9,104,OK,6.98,6.0,1.1,114.4,MCI,1128.7333333333331,1145.0666666666666,1128.7333333333331,0.1,6.25,0.10954757545331052
Thiago,Brentford,FWD,6.5,64,OK,9.85,17.0,1.0,64.0,BRE,1159.2666666666669,1198.3333333333333,1159.2666666666669,0.06,5.0,0.06685260797055609
João Pedro,Chelsea,FWD,7.5,60,OK,8.0,8.0,1.0,60.0,CHE,1211.7333333333331,1195.1333333333334,1211.7333333333331,0.05,0.0,0.05281690140845071
Welbeck,Brighton,FWD,6.6,53,OK,8.03,10.0,1.0,53.0,BHA,1138.7333333333331,1177.9333333333332,1138.7333333333331,0.05,5.0,0.05532462970552077
Mateta,Crystal Palace,FWD,8.1,51,OK,6.3,3.0,1.0,51.0,CRY,1138.2666666666669,1175.8,1138.2666666666669,0.04,5.0,0.050515403537542455
Richarlison,Spurs,FWD,6.4,50,OK,7.81,12.0,1.0,50.0,TOT,1140.4,1179.6666666666663,1140.4,0.04,2.5,0.05129779024903542
Bowen,West Ham,FWD,7.6,50,OK,6.58,6.0,1.0,50.0,WHU,1180.4,1230.6666666666667,1180.4,0.04,4.5,0.048712300914944086
Isidor,Sunderland,FWD,5.6,43,OK,7.68,4.0,1.0,43.0,SUN,1169.8666666666668,1260.2666666666669,1169.8666666666668,0.04,0.0,0.03846592204239799
Woltemade,Newcastle,FWD,7.4,42,OK,5.68,7.0,1.0,42.0,NEW,1125.1333333333334,1170.3333333333333,1125.1333333333334,0.04,0.0,0.04043965159684778
Ekitiké,Liverpool,FWD,8.5,40,DOUBT,4.71,2.0,1.0,40.0,LIV,1100.5333333333333,1153.0,1100.5333333333333,0.04,0.0,0.0372546644051369
Gyökeres,Arsenal,FWD,8.8,37,DOUBT,4.2,0.0,1.0,37.0,ARS,1154.5333333333335,1185.8,1154.5333333333335,0.03,0.0,0.032047580552026785
Wilson,West Ham,FWD,5.8,34,OK,5.86,19.0,1.0,34.0,WHU,1180.4,1230.6666666666667,1180.4,0.03,0.0,0.03685191460521857
Kroupi.Jr,Bournemouth,FWD,4.6,32,OK,6.96,3.0,1.0,32.0,BOU,1143.1333333333332,1173.2666666666669,1143.1333333333332,0.03,0.0,0.029305417857351142
Raúl,Fulham,FWD,6.2,31,OK,5.0,7.0,1.0,31.0,FUL,1173.8,1198.8666666666666,1173.8,0.03,0.0,0.02939171920258988
Nmecha,Leeds,FWD,5.0,31,OK,6.2,16.0,1.0,31.0,LEE,1182.6,1272.4,1182.6,0.03,5.0,0.03720615592761712
Evanilson,Bournemouth,FWD,7.0,30,OK,4.29,7.0,1.0,30.0,BOU,1143.1333333333332,1173.2666666666669,1143.1333333333332,0.03,2.5,0.03149238933924302
Watkins,Aston Villa,FWD,8.5,29,OK,3.41,4.0,1.0,29.0,AVL,1132.8666666666666,1162.8666666666666,1132.8666666666666,0.03,5.0,0.03177779085505797
Foster,Burnley,FWD,5.0,29,OK,5.8,1.0,1.0,29.0,BUR,1159.6,1193.5333333333333,1159.6,0.03,0.0,0.02543980682994136
Flemming,Burnley,FWD,5.3,27,OK,5.09,7.0,1.0,27.0,BUR,1159.6,1193.5333333333333,1159.6,0.02,0.0,0.026302173163159713
Calvert-Lewin,Leeds,FWD,5.5,26,OK,4.73,2.0,1.0,26.0,LEE,1182.6,1272.4,1182.6,0.02,0.0,0.022831050228310504
Strand Larsen,Wolves,FWD,6.3,23,OK,3.65,4.0,1.0,23.0,WOL,1184.8666666666666,1197.9333333333334,1184.8666666666666,0.02,0.0,0.021099420469251114
Beto,Everton,FWD,5.1,22,OK,4.31,2.0,1.0,22.0,EVE,1192.2666666666669,1180.0666666666668,1192.2666666666669,0.02,2.5,0.021387832699619767
Mayenda,Sunderland,FWD,5.3,17,OK,3.21,2.0,1.0,17.0,SUN,1169.8666666666668,1260.2666666666669,1169.8666666666668,0.01,2.5,0.017523364485981307
Igor Jesus,Nott'm Forest,FWD,5.8,16,OK,2.76,3.0,1.0,16.0,NFO,1113.8666666666666,1174.2,1113.8666666666666,0.01,0.0,0.015711036629159684
Barry,Everton,FWD,5.7,14,OK,2.46,14.0,1.0,14.0,EVE,1192.2666666666669,1180.0666666666668,1192.2666666666669,0.01,0.0,0.017613509282039808
Brobbey,Sunderland,FWD,5.5,14,OK,2.55,14.0,1.0,14.0,SUN,1169.8666666666668,1260.2666666666669,1169.8666666666668,0.01,0.0,0.017950763619785728
